Unnamed: 0,Title,id,rating,genres,Release year
3642,Ice Age: The Great Egg-Scapade,387893,PG,Adventure;Animation;Comedy;Family;TV Movie,2016
3643,The Rainmaker,11975,PG-13,Drama;Crime;Thriller,1997
3644,Along Came a Spider,2043,R,Crime;Mystery;Thriller;Action,2001
3645,The One and Only Ivan,508570,PG,Family;Comedy;Drama,2020
3646,Teen Titans Go! vs. Teen Titans,556901,PG,Action;Animation,2019
3647,27 Dresses,6557,PG-13,Comedy;Romance,2008
3648,Dracula 2000,10577,R,Thriller;Horror;Action;Fantasy,2000
3649,Diary of a Wimpy Kid: Dog Days,82650,PG,Comedy;Family,2012
3650,Prince of Darkness,8852,R,Horror,1987
3651,Force of Nature,619592,R,Action;Adventure;Crime;Thriller,2020
3652,Death Wish 3,24873,R,Action;Crime;Drama,1985
3654,Housesitter,10407,PG,Comedy;Romance,1992
3655,London,7515,R,Drama;Romance,2005
3656,The Sessions,113947,R,Drama;Romance;Comedy,2012
3657,7 Guardians of the Tomb,409582,PG-13,Action;Adventure;Horror,2018
3658,The Color Purple,873,PG-13,Drama;History,1985
3659,The Woman in the Window,520663,R,Crime;Mystery;Thriller,2021
3660,Crooked House,419835,PG-13,Mystery;Crime;Thriller,2017
3662,The Princess Switch: Switched Again,643882,G,Family;Romance;Comedy,2020
3663,It Takes Two,33689,PG,Comedy;Family;Romance,1995
3664,Reign of the Supermen,487672,PG-13,Science Fiction;Animation;Action,2019
3665,A Thousand Words,72358,PG-13,Drama;Comedy,2012
3666,Causeway,595586,R,Drama,2022
3667,Leprechaun,11811,R,Horror;Comedy;Fantasy,1993
3668,Girls State,986355,PG-13,Documentary,2024
3669,The Quest,9103,PG-13,Action;Adventure;Drama,1996
3670,The Christmas Chronicles,527435,PG,Comedy;Adventure;Family;Fantasy,2018
3671,"See No Evil, Hear No Evil",11185,R,Comedy;Crime,1989
3672,An American Tail,4978,G,Comedy;Adventure;Drama;Family;Animation,1986
3673,Dark Waters,552178,PG-13,Drama;Thriller,2019
3674,The Spirit,8285,PG-13,Action;Comedy;Crime;Fantasy;Drama,2008
3675,Chicago,1574,PG-13,Comedy;Crime;Drama,2002
3676,Carol,258480,R,Romance;Drama,2015
3677,Princess Protection Program,19458,G,Family;TV Movie;Comedy,2009
3678,The Strays,1063422,R,Thriller,2023
3679,Next,1738,PG-13,Action;Science Fiction;Thriller,2007
3680,Uncle Frank,634544,R,Drama,2020
3681,Patriots Day,388399,R,Action;Crime;Drama;History;Thriller,2016
3682,The Glass Castle,336000,PG-13,Drama,2017
3683,16 Wishes,40205,G,Fantasy;Drama;Family,2010
3684,Ultraviolet,9920,PG-13,Science Fiction;Action;Thriller,2006
3685,Send It!,598413,R,Action;Adventure;Comedy,2021
3686,Girls Trip,417870,R,Comedy,2017
3687,Marauders,359412,R,Action;Crime;Thriller,2016
3688,Beverly Hills Chihuahua 2,54540,G,Comedy;Family,2011
3689,2 Hearts,710356,PG-13,Romance;Drama,2020
3691,The Fan,9566,R,Thriller;Action;Drama,1996
3692,Jarhead 3: The Siege,378385,R,War;Action;Drama,2016
3693,High Life,376865,R,Science Fiction;Drama;Mystery,2018
3694,Mr. Deeds,2022,PG-13,Comedy;Romance,2002
3695,LEGO Star Wars Holiday Special,732670,G,Animation;Family;Science Fiction;Adventure;Comedy,2020
3696,Fred Claus,5375,PG,Action;Comedy;Drama,2007
3697,The Swan Princess: Far Longer Than Forever,1175959,PG,Animation;Family;Adventure,2023
3698,The Fly II,10344,R,Horror;Science Fiction,1989
3699,Overdrive,404733,PG-13,Thriller;Action;Mystery,2017
3700,Porno,576004,R,Comedy;Horror,2019
3701,Whip It,22798,PG-13,Drama,2009
3703,Billy Elliot,71,PG-13,Drama;Comedy;Music,2000
3704,Reminiscence,579047,PG-13,Mystery;Science Fiction,2021
3705,The Delta Force,16113,R,Action;Thriller;Adventure;War,1986
3706,Ride Along,168530,PG-13,Action;Comedy,2014
3707,Solace,339527,R,Thriller;Crime;Mystery,2015
3708,30 Days of Night: Dark Days,42941,R,Horror;Thriller,2010
3709,Holes,8326,PG,Adventure;Family;Drama;Comedy,2003
3710,Vice,429197,R,Comedy;Drama,2018
3712,Enemy Mine,11864,PG-13,Drama;Science Fiction,1985
3713,Barbie in A Mermaid Tale 2,91342,G,Animation;Family,2012
3714,It Could Happen to You,10660,PG,Comedy;Drama;Romance,1994
3716,Driven,10477,PG-13,Action;Drama,2001
3718,The Campaign,77953,R,Comedy,2012
3719,Closer,2288,R,Drama;Romance,2004
3720,Blair Witch,351211,R,Thriller;Horror,2016
3721,Tarzan & Jane,13683,G,Animation;Family,2002
3722,After the Sunset,10589,PG-13,Action;Comedy;Crime;Drama,2004
3723,Fantasia 2000,49948,G,Animation;Family;Music,1999
3724,Sweet Home Alabama,11529,PG-13,Comedy;Romance,2002
3725,The Good Son,9272,R,Thriller;Drama;Horror,1993
3726,Black Site,848123,R,Action;Thriller;Crime;Drama,2022
3727,What to Expect When You're Expecting,76494,PG-13,Romance;Comedy;Drama,2012
3728,The Getaway,2087,R,Action;Crime;Mystery;Thriller,1994
3729,A Wrinkle in Time,407451,PG,Adventure;Science Fiction;Family;Fantasy,2018
3730,What to Expect When You're Expecting,76494,PG-13,Romance;Comedy;Drama,2012
3731,The Getaway,2087,R,Action;Crime;Mystery;Thriller,1994
3732,A Wrinkle in Time,407451,PG,Adventure;Science Fiction;Family;Fantasy,2018
3733,The World's End,107985,R,Comedy;Action;Science Fiction,2013
3734,The Taking of Pelham 1 2 3,18487,R,Crime;Thriller;Action,2009
3735,A.I. Rising,505914,R,Science Fiction;Drama;Romance,2018
3736,Tremors 3: Back to Perfection,10829,PG,Action;Comedy;Horror;Science Fiction;Thriller,2001
3737,Primer,14337,PG-13,Science Fiction;Drama;Thriller,2004
3739,Mortdecai,210860,R,Comedy;Adventure,2015
3740,My Super Ex-Girlfriend,4474,PG-13,Comedy;Science Fiction;Romance,2006
3741,The Fog,791,PG-13,Horror;Thriller;Drama;Mystery,2005
3742,Hands of Stone,184341,R,Drama,2016
3744,FernGully: The Last Rainforest,13225,G,Family;Fantasy;Animation;Adventure,1992
3746,22 vs. Earth,811367,G,Family;Comedy;Fantasy;Animation,2021
3747,Batman vs Teenage Mutant Ninja Turtles,581997,PG-13,Animation;Action;Science Fiction;Crime,2019
3748,Cats & Dogs,10992,PG,Family;Comedy,2001
3749,Upside Down,58244,PG-13,Romance;Science Fiction;Drama;Fantasy,2012
3750,The Land Before Time X: The Great Longneck Migration,24554,G,Animation;Adventure;Family,2003
3752,This Means War,59962,PG-13,Action;Comedy;Romance,2012
3753,The Old Way,872954,R,Western;Drama,2023
3754,Mannequin Two: On the Move,34376,PG,Fantasy;Comedy;Science Fiction;Romance,1991
3755,Girl with a Pearl Earring,3635,PG-13,Drama;Romance,2003
3756,The Grudge 2,1975,PG-13,Horror;Thriller,2006
3757,The Pagemaster,15139,G,Family;Fantasy;Animation,1994
3758,The Water Horse,54318,PG,Family;Adventure;Fantasy,2007
3759,Prep & Landing Stocking Stuffer: Operation: Secret Santa,88212,G,Animation;Family;Fantasy,2010
3760,Home Again,427900,PG-13,Comedy;Drama;Romance,2017
3761,Flowers in the Attic,15658,R,Drama;Mystery;Thriller;Horror,1987
3762,USS Indianapolis: Men of Courage,340945,R,Action;War,2016
3763,Spanglish,2539,PG-13,Comedy,2004
3765,Batman and Harley Quinn,408648,PG-13,Adventure;Action;Animation;Science Fiction;Comedy,2017
3767,Cradle 2 the Grave,10623,R,Action;Crime;Drama,2003
3768,The Great Outdoors,2617,PG,Comedy,1988
3770,Soul Surfer,43959,PG,Family;Drama,2011
3771,99 Homes,283235,R,Drama,2015
3772,Star Trek: Insurrection,200,PG,Science Fiction;Action;Adventure;Thriller,1998
3773,99 Homes,283235,R,Drama,2015
3774,Star Trek: Insurrection,200,PG,Science Fiction;Action;Adventure;Thriller,1998
3776,Mallrats,2293,R,Romance;Comedy,1995
3778,Z-O-M-B-I-E-S 3,809107,G,Music;Fantasy;Comedy;Science Fiction;Family;TV Movie,2022
3779,Abduction,59965,PG-13,Thriller;Action;Mystery,2011
3780,Date Night,35056,PG-13,Comedy;Action;Adventure,2010
3781,The Marine,8975,PG-13,Action,2006
3782,Dallas Buyers Club,152532,R,Drama;History,2013
3783,Infinite Storm,811631,R,Thriller;Adventure;Drama;Mystery,2022
3784,Patriot Games,9869,R,Drama;Action;Thriller;Crime,1992
3786,Champions,933419,PG-13,Comedy;Drama,2023
3787,Empire State,169209,R,Action;Drama,2013
3788,Moonwalker,13192,PG,Fantasy;Music,1988
3789,Six Days Seven Nights,6068,PG-13,Comedy;Action;Adventure;Romance,1998
3790,Hoodwinked Too! Hood VS. Evil,57089,PG,Comedy;Animation;Family,2011
3791,The General's Daughter,2275,R,Thriller;Mystery;Crime,1999
3792,Clown,112454,R,Horror;Thriller,2014
3793,Do the Right Thing,925,R,Drama,1989
3794,Going in Style,353070,PG-13,Crime;Comedy,2017
3795,Roxanne,11584,PG,Comedy;Romance,1987
3796,Friday the 13th: A New Beginning,9731,R,Horror;Thriller;Mystery,1985
3797,Going in Style,353070,PG-13,Crime;Comedy,2017
3798,Roxanne,11584,PG,Comedy;Romance,1987
3799,Friday the 13th: A New Beginning,9731,R,Horror;Thriller;Mystery,1985
3800,My Big Fat Greek Wedding 3,1001811,PG-13,Comedy;Romance,2023
3801,Death Wish 4: The Crackdown,26263,R,Crime;Action,1987
3802,Whiskey Tango Foxtrot,279641,R,Comedy;Drama;War,2016
3803,Empire of the Sun,10110,PG,Drama;History;War,1987
3804,Mary Shelley,332283,PG-13,Romance;Drama,2017
3805,The Librarian: Quest for the Spear,14207,PG,Adventure;Action;Fantasy,2004
3806,Howard the Duck,10658,PG,Comedy;Fantasy;Science Fiction,1986
3807,MouseHunt,6283,PG,Comedy;Family,1997
3808,Analyze That,9932,R,Comedy;Crime,2002
3809,Antebellum,627290,R,Horror,2020
3810,If Only,15775,PG-13,Fantasy;Drama;Romance,2004
3811,Against the Ice,836009,R,Drama;Adventure;History,2022
3812,The Machine,647250,R,Comedy;Action;Crime,2023
3813,Cake,284276,R,Drama,2014
3814,Interstate 60,20312,R,Adventure;Comedy;Fantasy,2002
3815,Menace II Society,9516,R,Drama;Crime,1993
3816,Martha Marcy May Marlene,50837,R,Drama;Thriller,2011
3817,Plus One at an Amish Wedding,1008148,G,TV Movie;Comedy;Romance,2022
3818,The Man with the Iron Fists 2,321494,R,Action,2015
3819,Ghost Town,12797,PG-13,Drama;Comedy;Fantasy,2008
3820,Flora and Son,1059811,R,Music;Comedy;Drama,2023
3821,The Man with the Iron Fists 2,321494,R,Action,2015
3822,Ghost Town,12797,PG-13,Drama;Comedy;Fantasy,2008
3823,Flora and Son,1059811,R,Music;Comedy;Drama,2023
3824,The Constant Gardener,1985,R,Drama;Mystery;Thriller,2005
3825,Camp Hideout,917594,PG,Family;Comedy,2023
3826,The Muppets,64328,PG,Comedy;Family;Music,2011
3827,Justice League: Crisis on Two Earths,30061,PG-13,Action;Adventure;Animation;Science Fiction,2010
3828,The Life Aquatic with Steve Zissou,421,R,Adventure;Comedy;Drama,2004
3829,Thirteen,11023,R,Drama,2003
3830,Halloween II,24150,R,Horror,2009
3831,Thunderstruck,119738,PG,Comedy;Family,2012
3832,We Bare Bears: The Movie,677638,G,Animation;Adventure;Family;Comedy;TV Movie,2020
3833,Dear John,22971,PG-13,Drama;Romance;War,2010
3834,She's All That,10314,PG-13,Comedy;Romance,1999
3835,Casper Meets Wendy,39345,PG,Family;Fantasy;Comedy;TV Movie,1998
3836,The War with Grandpa,425001,PG,Comedy;Family,2020
3837,Halloween: The Curse of Michael Myers,10987,R,Horror;Thriller,1995
3838,Into the Woods,224141,PG,Fantasy;Comedy,2014
3839,Camp Rock 2: The Final Jam,44244,PG,Comedy;Music;TV Movie,2010
3840,The Upside,440472,PG-13,Comedy;Drama,2019
3841,Courage Under Fire,10684,R,Drama;Thriller;Mystery;War,1996
3842,The 33,293646,PG-13,Drama;History,2015
3843,The Hot Spot,14864,R,Romance;Crime;Thriller,1990
3844,Steel Magnolias,10860,PG,Comedy;Drama;Romance,1989
3845,Barbershop,10611,PG-13,Comedy;Drama,2002
3846,All the Money in the World,446791,R,Crime;History;Thriller,2017
3847,Shame,76025,NC-17,Drama,2011
3848,The Three Stooges,76489,PG,Comedy,2012
3849,"Yes, God, Yes",527660,R,Drama;Comedy,2020
3851,K-PAX,167,PG-13,Science Fiction;Drama;Mystery,2001
3852,I Am Wrath,332411,R,Action;Crime;Drama;Thriller,2016
3853,Two Weeks Notice,2642,PG-13,Comedy;Romance,2002
3854,Malcolm X,1883,PG-13,Drama;History,1992
3855,Leprechaun Returns,518158,R,Horror;Fantasy;Comedy,2018
3856,Till Death,672741,R,Horror;Thriller,2021
3857,Death Sentence,11835,R,Action;Crime;Drama;Thriller,2007
3858,K-19: The Widowmaker,8665,PG-13,Drama;History;Thriller;Mystery;War,2002
3859,Addicted,235271,R,Drama;Thriller,2014
3860,Wayne's World,8872,PG-13,Comedy;Music,1992
3861,Abandoned,880841,PG-13,Horror;Mystery;Thriller;Crime;Drama,2022
3862,Little,526050,PG-13,Comedy;Fantasy;Romance,2019
3863,Walk of Shame,187596,R,Comedy,2014
3864,Adventures in Babysitting,360606,G,TV Movie;Adventure;Family;Comedy,2016
3865,Halloween H20: 20 Years Later,11675,R,Horror;Thriller,1998
3866,The Sandlot,11528,PG,Family;Comedy,1993
3867,Sherlock Gnomes,370567,PG,Animation;Family;Fantasy;Comedy;Adventure;Mystery,2018
3868,Rounders,10220,R,Drama;Crime,1998
3870,Flawless,13195,PG-13,Crime;Drama;Thriller,2007
3871,Deception,13018,R,Thriller;Mystery,2008
3872,Cursed,10012,PG-13,Horror;Comedy,2005
3873,Amityville Uprising,898774,R,Horror;Action;Thriller,2022
3874,In the Shadow of the Moon,530382,R,Science Fiction;Thriller,2019
3875,Cocktail,7520,R,Romance;Drama;Comedy,1988
3876,Driving Miss Daisy,403,PG,Drama,1989
3877,Selena Gomez: My Mind & Me,1022256,R,Documentary;Music,2022
3879,Aliens in the Attic,20856,PG,Adventure;Comedy;Family;Fantasy;Science Fiction,2009
3880,Selena Gomez: My Mind & Me,1022256,R,Documentary;Music,2022
3882,Aliens in the Attic,20856,PG,Adventure;Comedy;Family;Fantasy;Science Fiction,2009
3883,Gladiator,16219,R,Action;Drama,1992
3884,Batman: The Doom That Came to Gotham,1003579,PG-13,Animation;Fantasy;Action;Mystery,2023
3885,Fallen,283378,PG-13,Drama;Fantasy;Romance,2016
3886,Killer Klowns from Outer Space,16296,PG-13,Comedy;Horror;Science Fiction,1988
3887,Get Shorty,8012,R,Comedy;Thriller;Crime,1995
3888,Master and Commander: The Far Side of the World,8619,PG-13,Adventure;Drama;War,2003
3890,Spontaneous,604578,R,Comedy;Horror,2020
3891,Muppets Haunted Mansion,826914,PG,Comedy;Family;TV Movie,2021
3893,The Intruder,524247,PG-13,Thriller,2019
3894,Mother/Android,739413,R,Science Fiction;Thriller,2021
3895,Boy Erased,472451,R,Drama,2018
3896,The End of Sex,933092,R,Comedy;Romance;Drama,2023
3897,Presumed Innocent,11092,R,Mystery;Crime;Thriller,1990
3898,Fun with Dick and Jane,7552,PG-13,Comedy;Crime;Drama;Romance,2005
3899,The Call,158011,R,Crime;Thriller,2013
3900,Magic Mike XXL,264999,R,Comedy;Drama,2015
3901,ブレードランナー ブラックアウト 2022,475946,PG-13,Action;Animation;Science Fiction,2017
3902,Master Gardener,869612,R,Drama;Romance;Thriller,2023
3903,The X Files: I Want to Believe,8836,PG-13,Drama;Mystery;Science Fiction;Thriller,2008
3904,Happy Death Day,440021,PG-13,Horror;Mystery;Comedy;Thriller,2017
3905,The Spy Next Door,23172,PG,Action;Comedy;Family,2010
3906,The World to Come,506281,R,Romance;Drama;Western,2021
3907,Jonah Hex,20533,PG-13,Action;Western;Drama;Fantasy;Thriller,2010
3908,My Little Pony: The Movie,335360,PG,Family;Animation;Adventure;Fantasy,2017
3909,Bigfoot Family,702525,G,Animation;Adventure;Family,2020
3910,Cube,431,R,Thriller;Science Fiction;Mystery,1998
3911,The Wrong Missy,582596,R,Comedy;Romance,2020
3912,Beverly Hills Chihuahua 3: Viva la Fiesta!,105965,G,Comedy;Family,2012
3913,Ben 10: Secret of the Omnitrix,15403,PG,Animation;Science Fiction;Family,2007
3914,Christmas with the Kranks,13673,PG,Comedy;Family,2004
3915,Fingernails,790459,R,Romance;Science Fiction;Drama,2023
3916,Young Guns II,9086,PG-13,Western;Adventure,1990
3917,The Finest Hours,300673,PG-13,Action;Drama;History;Thriller,2016
3918,A Scanner Darkly,3509,R,Animation;Science Fiction;Thriller,2006
3919,47 Meters Down: Uncaged,480105,PG-13,Horror;Drama;Adventure,2019
3920,The Vatican Tapes,157544,R,Thriller;Horror,2015
3921,Zoom,14113,PG,Family;Comedy;Adventure;Action;Science Fiction,2006
3922,Come Away,527400,PG,Fantasy;Adventure,2020
3923,Reign of Fire,6278,PG-13,Adventure;Action;Fantasy,2002
3924,The River Wild,8987,PG-13,Adventure;Thriller;Drama,1994
3927,Baghead,5759,R,Comedy;Drama;Horror,2008
3928,"Honey, We Shrunk Ourselves",11425,PG,Adventure;Comedy;Family;Science Fiction,1997
3929,Lady Chatterley's Lover,814338,R,Drama;Romance,2022
3930,Early Man,387592,PG,Family;Comedy;Animation;Adventure,2018
3931,30 Minutes or Less,62206,R,Action;Adventure;Comedy,2011
3932,The Babysitter,37141,R,Drama;Thriller,1995
3933,Like Mike,21972,PG,Family;Comedy;Fantasy,2002
3934,Spun,12079,R,Comedy;Crime;Drama,2003
3935,21 Grams,470,R,Drama;Crime;Thriller,2003
3936,The Kid,4244,PG,Fantasy;Comedy;Family,2000
3937,The Horse Whisperer,547,PG-13,Adventure;Drama;Romance,1998
3939,Everyone Says I Love You,9716,R,Comedy;Romance,1996
3940,Ice Age: A Mammoth Christmas,79218,PG,Animation;Family;TV Movie,2011
3941,Before We Go,283350,PG-13,Comedy;Drama;Romance,2014
3942,The First Wives Club,2925,PG,Comedy,1996
3943,Absolute Power,66,R,Crime;Drama;Action,1997
3944,In Bruges,8321,R,Comedy;Drama;Crime,2008
3945,Child 44,181283,R,Crime;Thriller,2015
3946,Big Top Scooby-Doo!,119321,G,Family;Animation;Comedy;Mystery,2012
3947,Blood Father,309886,R,Action;Thriller;Drama,2016
3948,Blood Father,309886,R,Action;Thriller;Drama,2016
3949,Phenomenon,9294,PG,Drama;Romance;Science Fiction;Fantasy,1996
3950,Mickey's Twice Upon a Christmas,13378,G,Animation;Family,2004
3951,Hairspray,2976,PG,Comedy;Romance;Drama,2007
3952,Second Act,503616,PG-13,Romance;Comedy,2018
3953,Paul Blart: Mall Cop,14560,PG,Action;Adventure;Comedy;Family,2009
3954,The Diary of a Teenage Girl,250124,R,Drama;Romance,2015
3955,The Whole Ten Yards,2122,PG-13,Comedy;Thriller;Crime,2004
3956,Twitches,21481,PG,Comedy;Drama;Family;Fantasy;TV Movie,2005
3957,Mighty Morphin Power Rangers: The Movie,9070,PG,Action;Adventure;Science Fiction;Fantasy,1995
3958,Sabrina,11860,PG,Comedy;Romance,1995
3959,Honor Society,929170,R,Comedy,2022
3960,Ed Wood,522,R,Comedy;Drama;History,1994
3961,The Legend of Hercules,188207,PG-13,Action;Adventure,2014
3962,The Devil's Rejects,1696,R,Drama;Horror;Crime,2005
3963,Cube Zero,438,R,Mystery;Science Fiction;Thriller,2004
3964,Open Season: Scared Silly,382517,PG,Animation;Comedy;Family;Adventure,2015
3965,Drop Zone,4954,R,Action;Thriller,1994
3966,True Spirit,739986,PG,Adventure;Drama;History,2023
3967,Draft Day,200505,PG-13,Drama,2014
3968,The Nut Job,227783,PG,Animation;Comedy;Family;Adventure,2014
3969,The Powerpuff Girls Movie,59387,PG,Animation;Action;Family,2002
3970,Escape from L.A.,10061,R,Action;Adventure;Science Fiction;Thriller,1996
3971,Prep & Landing: Naughty vs. Nice,88096,G,Animation;Comedy;Family,2011
3972,Disquiet,1072074,R,Horror;Thriller;Mystery,2023
3973,Naked Singularity,624789,R,Crime;Drama,2021
3974,Little Women,9587,PG,Drama;Romance,1994
3975,Free Willy 3: The Rescue,18519,PG,Family;Adventure,1997
3976,Love the Coopers,333348,PG-13,Drama;Comedy;Family,2015
3978,Double Team,9405,R,Action;Science Fiction,1997
3979,Mighty Aphrodite,11448,R,Comedy;Romance,1995
3980,No Escape,10447,R,Action;Drama;Science Fiction;Thriller,1994
3981,Working Girl,3525,R,Comedy;Romance;Drama,1988
3982,Girls Just Want to Have Fun,16263,PG,Comedy;Family;Music;Romance,1985
3983,Never Been Kissed,11355,PG-13,Romance;Comedy;Drama,1999
3984,Get Rich or Die Tryin',10060,R,Drama;Crime;Music,2005
3985,Rogue,13022,R,Action;Horror;Thriller,2007
3986,The Eye,9030,PG-13,Drama;Horror;Thriller,2008
3987,Space Cowboys,5551,PG-13,Action;Adventure;Thriller,2000
3988,Are We There Yet?,11637,PG,Family;Adventure;Comedy;Romance,2005
3989,The Eye,9030,PG-13,Drama;Horror;Thriller,2008
3990,Space Cowboys,5551,PG-13,Action;Adventure;Thriller,2000
3991,Are We There Yet?,11637,PG,Family;Adventure;Comedy;Romance,2005
3992,Black Mirror: Bandersnatch,569547,R,Science Fiction;Mystery;Drama;Thriller;TV Movie,2018
3993,Happiest Season,520172,PG-13,Romance;Comedy,2020
3994,Sgt. Stubby: An American Hero,433694,PG,Animation;Adventure;Family;History;War,2018
3995,Trolls Holiday in Harmony,896221,PG,Animation;Fantasy;Family;Comedy,2021
3996,Quest for Camelot,18937,G,Fantasy;Animation;Drama;Romance;Family,1998
3997,Major Payne,11008,PG-13,Adventure;Comedy;Family,1995
3998,Wicked Minds,153104,PG-13,Mystery;Drama;Romance;Thriller,2003
4000,Lou,429473,R,Action;Thriller,2022
4001,Crimes of the Future,819876,R,Drama;Science Fiction;Horror,2022
4002,The Crazies,29427,R,Mystery;Horror;Action,2010
4004,The Last Exorcism Part II,146203,PG-13,Horror;Thriller,2013
4005,The Doors,10537,R,Music;Drama;History,1991
4006,The Florida Project,394117,R,Drama,2017
4007,Friday After Next,10426,R,Comedy,2002
4008,"Planes, Trains and Automobiles",2609,R,Comedy,1987
4009,Sky Captain and the World of Tomorrow,5137,PG,Mystery;Action;Thriller;Science Fiction;Adventure,2004
4010,White Fang,12227,PG,Action;Adventure;Drama;Family,1991
4011,Trauma Center,641790,R,Action;Thriller,2019
4013,Queen of the Damned,11979,R,Fantasy;Horror;Romance,2002
4014,Tinker Tailor Soldier Spy,49517,R,Drama;Thriller;Mystery,2011
4015,Tremors 4: The Legend Begins,10891,PG-13,Action;Comedy;Horror;Western,2004
4016,Einstein and the Bomb,1168709,PG-13,Documentary;Drama,2024
